"pickup_datetime","dropoff_datetime","pickup_latitude","pickup_longitude","dropoff_latitude","dropoff_longitude","passenger_count","total_amount","payment_type","rate_code"
"2021-01-01 01:27:50","2021-01-01 01:37:08",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,14.76,1.0,1.0
"2021-01-01 01:17:22","2021-01-01 01:25:28",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,14.3,1.0,1.0
"2021-01-01 02:36:51","2021-01-01 02:47:58",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,13.55,1.0,1.0
"2021-01-01 06:37:13","2021-01-01 06:43:52",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,10.3,2.0,1.0
"2021-01-01 06:33:19","2021-01-01 06:40:36",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,12.85,1.0,1.0
"2021-01-01 06:46:57","2021-01-01 06:54:40",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,12.95,1.0,1.0
"2021-01-01 07:27:20","2021-01-01 07:33:20",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,2.0,12.25,1.0,1.0
"2021-01-01 07:38:04","2021-01-01 07:45:16",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,12.36,1.0,1.0
"2021-01-01 07:05:15","2021-01-01 07:11:48",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,12.36,1.0,1.0
"2021-01-01 07:32:14","2021-01-01 07:39:20",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,10.8,1.0,1.0
"2021-01-01 07:07:56","2021-01-01 07:16:35",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,10.8,1.0,1.0
"2021-01-01 07:31:53","2021-01-01 07:39:19",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,11.3,2.0,1.0
"2021-01-01 07:44:43","2021-01-01 07:52:58",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,12.96,1.0,1.0
"2021-01-01 09:41:29","2021-01-01 09:46:47",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,2.0,11.76,1.0,1.0
"2021-01-01 09:50:23","2021-01-01 10:01:03",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,14.76,1.0,1.0
"2021-01-01 10:00:10","2021-01-01 10:06:18",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,5.0,8.8,2.0,1.0
"2021-01-01 10:43:37","2021-01-01 10:51:33",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,13.39,1.0,1.0
"2021-01-01 10:45:51","2021-01-01 10:55:51",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,10.8,1.0,1.0
"2021-01-01 11:09:37","2021-01-01 11:19:18",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,12.3,1.0,1.0
"2021-01-01 12:52:14","2021-01-01 13:01:49",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,13.3,1.0,1.0
"2021-01-01 12:54:47","2021-01-01 12:59:56",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,11.16,1.0,1.0
"2021-01-01 13:46:36","2021-01-01 13:53:02",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,10.3,2.0,1.0
"2021-01-01 14:43:59","2021-01-01 14:50:24",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,11.62,1.0,1.0
"2021-01-01 14:17:03","2021-01-01 14:24:47",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,10.3,2.0,1.0
"2021-01-01 14:42:51","2021-01-01 14:51:54",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,12.96,1.0,1.0
"2021-01-01 15:16:51","2021-01-01 15:27:38",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,15.38,1.0,1.0
"2021-01-01 15:43:39","2021-01-01 15:50:52",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,11.76,1.0,1.0
"2021-01-01 16:21:50","2021-01-01 16:28:54",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,9.8,1.0,1.0
"2021-01-01 16:02:18","2021-01-01 16:11:11",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,12.96,1.0,1.0
"2021-01-01 16:33:30","2021-01-01 16:43:15",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,12.8,2.0,1.0
"2021-01-01 17:00:49","2021-01-01 17:05:30",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,9.05,1.0,1.0
"2021-01-01 17:04:37","2021-01-01 17:10:46",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,11.75,1.0,1.0
"2021-01-01 17:35:36","2021-01-01 17:47:21",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,14.3,1.0,1.0
"2021-01-01 18:40:41","2021-01-01 18:50:33",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,0.0,12.3,2.0,1.0
"2021-01-01 18:35:08","2021-01-01 18:44:30",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,13.56,1.0,1.0
"2021-01-01 18:38:13","2021-01-01 18:46:00",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,12.95,1.0,1.0
"2021-01-01 19:09:04","2021-01-01 19:18:40",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,5.0,13.5,1.0,1.0
"2021-01-01 20:38:32","2021-01-01 20:46:24",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,6.0,12.3,1.0,1.0
"2021-01-01 20:08:39","2021-01-01 20:17:47",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,12.3,1.0,1.0
"2021-01-01 22:40:12","2021-01-01 22:49:21",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,6.0,14.76,1.0,1.0
"2021-01-01 23:36:56","2021-01-01 23:43:53",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,11.3,1.0,1.0
"2021-01-01 23:52:00","2021-01-01 23:57:26",211974.4462185665,986345.3986004688,209039.3538898732,990763.615736023,1.0,13.39,1.0,1.0
"2021-01-01 07:28:22","2021-01-01 07:38:18",197610.82357761072,983234.0457223997,209039.3538898732,990763.615736023,1.0,21.0,1.0,1.0
"2021-01-01 15:31:43","2021-01-01 15:42:48",199673.27702499644,988955.8875201414,209039.3538898732,990763.615736023,1.0,17.25,1.0,1.0
"2021-01-01 01:02:35","2021-01-01 01:09:44",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,12.8,2.0,1.0
"2021-01-01 01:02:34","2021-01-01 01:06:55",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,13.35,1.0,1.0
"2021-01-01 01:57:03","2021-01-01 02:03:02",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,14.69,1.0,1.0
"2021-01-01 01:59:27","2021-01-01 02:04:45",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,14.15,1.0,1.0
"2021-01-01 03:26:52","2021-01-01 03:33:19",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,13.56,1.0,1.0
"2021-01-01 05:13:54","2021-01-01 05:19:49",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,12.3,2.0,1.0
"2021-01-01 06:17:45","2021-01-01 06:22:57",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,12.36,1.0,1.0
"2021-01-01 06:45:39","2021-01-01 06:51:07",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,10.3,2.0,1.0
"2021-01-01 08:13:00","2021-01-01 08:19:07",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,15.18,1.0,1.0
"2021-01-01 08:53:15","2021-01-01 09:00:45",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,19.24,1.0,1.0
"2021-01-01 09:40:49","2021-01-01 09:46:31",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,11.8,1.0,1.0
"2021-01-01 10:25:36","2021-01-01 10:30:15",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,12.95,1.0,1.0
"2021-01-01 13:53:42","2021-01-01 13:58:41",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,11.3,1.0,1.0
"2021-01-01 14:19:42","2021-01-01 14:25:14",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,5.0,10.3,2.0,1.0
"2021-01-01 14:07:24","2021-01-01 14:11:59",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,11.33,1.0,1.0
"2021-01-01 15:15:19","2021-01-01 15:19:17",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,11.15,1.0,1.0
"2021-01-01 16:58:05","2021-01-01 17:06:19",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,11.8,2.0,1.0
"2021-01-01 16:38:22","2021-01-01 16:43:30",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,6.0,13.5,1.0,1.0
"2021-01-01 18:24:56","2021-01-01 18:29:13",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,5.0,10.8,1.0,1.0
"2021-01-01 18:11:28","2021-01-01 18:16:25",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,12.36,1.0,1.0
"2021-01-01 19:02:15","2021-01-01 19:07:37",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,10.8,2.0,1.0
"2021-01-01 20:29:13","2021-01-01 20:34:08",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,10.3,2.0,1.0
"2021-01-01 20:56:27","2021-01-01 21:08:00",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,16.3,2.0,1.0
"2021-01-01 20:06:58","2021-01-01 20:12:59",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,2.0,14.3,1.0,1.0
"2021-01-01 21:31:53","2021-01-01 21:37:58",218699.1927268597,995431.1975186545,209039.3538898732,990763.615736023,1.0,13.56,1.0,1.0
"2021-01-01 11:43:52","2021-01-01 11:49:34",206174.92383447656,985828.421266087,209039.3538898732,990763.615736023,2.0,12.36,1.0,1.0
"2021-01-01 12:52:11","2021-01-01 12:57:13",206174.92383447656,985828.421266087,209039.3538898732,990763.615736023,1.0,13.3,1.0,1.0
"2021-01-01 15:12:06","2021-01-01 15:17:44",206174.92383447656,985828.421266087,209039.3538898732,990763.615736023,2.0,13.3,1.0,1.0
"2021-01-01 12:34:16","2021-01-01 12:43:04",213727.4000817298,983137.466109154,209039.3538898732,990763.615736023,1.0,14.16,1.0,1.0
"2021-01-01 17:29:14","2021-01-01 17:43:14",213727.4000817298,983137.466109154,209039.3538898732,990763.615736023,1.0,15.02,1.0,1.0
"2021-01-01 01:40:57","2021-01-01 01:49:50",207069.85524818485,981760.1630097581,209039.3538898732,990763.615736023,1.0,16.62,1.0,1.0
"2021-01-01 20:34:54","2021-01-01 20:49:54",207069.85524818485,981760.1630097581,209039.3538898732,990763.615736023,2.0,21.3,1.0,1.0
"2021-01-01 00:17:39","2021-01-01 00:29:25",219305.82782555217,993769.0237137815,209039.3538898732,990763.615736023,1.0,14.8,2.0,1.0
"2021-01-01 12:52:10","2021-01-01 13:04:16",219305.82782555217,993769.0237137815,209039.3538898732,990763.615736023,2.0,17.16,1.0,1.0
"2021-01-01 14:28:00","2021-01-01 14:34:20",219305.82782555217,993769.0237137815,209039.3538898732,990763.615736023,1.0,12.96,1.0,1.0
"2021-01-01 15:58:16","2021-01-01 16:04:42",219305.82782555217,993769.0237137815,209039.3538898732,990763.615736023,2.0,12.96,1.0,1.0
"2021-01-01 16:40:53","2021-01-01 16:51:10",219305.82782555217,993769.0237137815,209039.3538898732,990763.615736023,1.0,15.3,1.0,1.0
"2021-01-01 16:04:03","2021-01-01 16:28:12",219305.82782555217,993769.0237137815,209039.3538898732,990763.615736023,1.0,20.3,1.0,1.0
"2021-01-01 17:07:00","2021-01-01 17:14:57",219305.82782555217,993769.0237137815,209039.3538898732,990763.615736023,6.0,14.69,1.0,1.0
"2021-01-01 17:18:26","2021-01-01 17:25:05",219305.82782555217,993769.0237137815,209039.3538898732,990763.615736023,1.0,10.8,2.0,1.0
"2021-01-01 18:49:21","2021-01-01 18:58:27",219305.82782555217,993769.0237137815,209039.3538898732,990763.615736023,3.0,12.3,2.0,1.0
"2021-01-01 22:04:44","2021-01-01 22:11:20",219305.82782555217,993769.0237137815,209039.3538898732,990763.615736023,6.0,14.76,1.0,1.0
"2021-01-01 03:50:19","2021-01-01 03:59:00",227103.7596245498,999272.1113831651,209039.3538898732,990763.615736023,1.0,15.8,2.0,1.0
"2021-01-01 15:20:01","2021-01-01 15:28:53",227103.7596245498,999272.1113831651,209039.3538898732,990763.615736023,1.0,21.3,1.0,1.0
"2021-01-01 18:23:29","2021-01-01 18:46:42",227103.7596245498,999272.1113831651,209039.3538898732,990763.615736023,1.0,24.8,2.0,1.0
"2021-01-01 19:02:52","2021-01-01 19:12:04",227103.7596245498,999272.1113831651,209039.3538898732,990763.615736023,1.0,16.8,2.0,1.0
"2021-01-01 15:27:23","2021-01-01 15:45:39",227103.7596245498,999272.1113831651,209039.3538898732,990763.615736023,"",22.89,"",""
"2021-01-01 07:33:06","2021-01-01 07:36:47",214959.58164229896,991908.5895678961,209039.3538898732,990763.615736023,1.0,9.96,1.0,1.0
"2021-01-01 10:46:27","2021-01-01 10:50:02",214959.58164229896,991908.5895678961,209039.3538898732,990763.615736023,1.0,11.4,1.0,1.0
"2021-01-01 13:56:38","2021-01-01 14:08:38",214959.58164229896,991908.5895678961,209039.3538898732,990763.615736023,2.0,21.3,1.0,1.0
"2021-01-01 14:51:37","2021-01-01 14:55:16",214959.58164229896,991908.5895678961,209039.3538898732,990763.615736023,1.0,-7.8,2.0,1.0
"2021-01-01 14:51:37","2021-01-01 14:55:16",214959.58164229896,991908.5895678961,209039.3538898732,990763.615736023,1.0,7.8,2.0,1.0
"2021-01-01 16:12:45","2021-01-01 16:16:22",214959.58164229896,991908.5895678961,209039.3538898732,990763.615736023,5.0,11.16,1.0,1.0
"2021-01-01 16:58:55","2021-01-01 17:06:08",214959.58164229896,991908.5895678961,209039.3538898732,990763.615736023,1.0,11.8,2.0,1.0
"2021-01-01 19:16:56","2021-01-01 19:22:56",214959.58164229896,991908.5895678961,209039.3538898732,990763.615736023,1.0,11.3,1.0,1.0
"2021-01-01 22:17:39","2021-01-01 22:20:38",214959.58164229896,991908.5895678961,209039.3538898732,990763.615736023,1.0,9.96,1.0,1.0
"2021-01-01 22:09:42","2021-01-01 22:14:46",214959.58164229896,991908.5895678961,209039.3538898732,990763.615736023,1.0,11.62,1.0,1.0
"2021-01-01 22:46:12","2021-01-01 22:48:54",214959.58164229896,991908.5895678961,209039.3538898732,990763.615736023,3.0,9.96,1.0,1.0
"2021-01-01 22:45:07","2021-01-01 22:50:24",214959.58164229896,991908.5895678961,209039.3538898732,990763.615736023,1.0,11.76,1.0,1.0
"2021-01-01 10:39:01","2021-01-01 10:47:17",221974.400787808,999064.7250824339,209039.3538898732,990763.615736023,1.0,20.16,1.0,1.0
"2021-01-01 14:38:54","2021-01-01 14:45:23",221974.400787808,999064.7250824339,209039.3538898732,990763.615736023,1.0,15.8,1.0,1.0
"2021-01-01 21:25:41","2021-01-01 21:34:29",221974.400787808,999064.7250824339,209039.3538898732,990763.615736023,1.0,14.8,2.0,1.0
"2021-01-01 00:32:34","2021-01-01 00:37:59",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,12.85,1.0,1.0
"2021-01-01 00:00:29","2021-01-01 00:02:49",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,8.3,2.0,1.0
"2021-01-01 02:35:19","2021-01-01 02:37:51",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,10.56,1.0,1.0
"2021-01-01 02:06:37","2021-01-01 02:12:17",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,12.96,1.0,1.0
"2021-01-01 04:31:35","2021-01-01 04:35:47",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,11.16,1.0,1.0
"2021-01-01 06:18:35","2021-01-01 06:21:56",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,9.3,1.0,1.0
"2021-01-01 06:27:49","2021-01-01 06:30:10",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,9.96,1.0,1.0
"2021-01-01 07:49:34","2021-01-01 07:53:16",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,8.8,2.0,1.0
"2021-01-01 08:06:30","2021-01-01 08:09:13",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,0.0,8.8,3.0,1.0
"2021-01-01 09:53:37","2021-01-01 09:55:36",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,0.0,7.8,2.0,1.0
"2021-01-01 11:56:59","2021-01-01 12:03:12",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,12.74,1.0,1.0
"2021-01-01 13:06:12","2021-01-01 13:12:22",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,2.0,11.75,1.0,1.0
"2021-01-01 13:36:39","2021-01-01 13:40:18",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,10.56,1.0,1.0
"2021-01-01 14:01:25","2021-01-01 14:03:24",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,3.0,8.76,1.0,1.0
"2021-01-01 17:35:35","2021-01-01 17:40:20",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,11.3,1.0,1.0
"2021-01-01 18:32:59","2021-01-01 18:37:58",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,2.0,11.3,1.0,1.0
"2021-01-01 18:14:59","2021-01-01 18:20:25",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,9.3,2.0,1.0
"2021-01-01 18:15:12","2021-01-01 18:20:05",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,11.6,1.0,1.0
"2021-01-01 19:03:24","2021-01-01 19:11:39",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,10.8,2.0,1.0
"2021-01-01 20:47:59","2021-01-01 20:52:46",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,2.0,11.15,1.0,1.0
"2021-01-01 20:10:06","2021-01-01 20:15:13",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,13.39,1.0,1.0
"2021-01-01 21:32:16","2021-01-01 21:38:39",204368.5018753222,988147.6579909977,209039.3538898732,990763.615736023,1.0,10.3,2.0,1.0
"2021-01-01 00:26:44","2021-01-01 00:34:39",215447.5272239114,990428.525989642,209039.3538898732,990763.615736023,1.0,13.3,1.0,1.0
"2021-01-01 01:35:37","2021-01-01 01:44:26",215447.5272239114,990428.525989642,209039.3538898732,990763.615736023,1.0,12.3,2.0,1.0
"2021-01-01 09:02:14","2021-01-01 09:08:41",215447.5272239114,990428.525989642,209039.3538898732,990763.615736023,6.0,12.8,1.0,1.0
"2021-01-01 13:21:15","2021-01-01 13:28:34",215447.5272239114,990428.525989642,209039.3538898732,990763.615736023,1.0,12.96,1.0,1.0
"2021-01-01 14:48:08","2021-01-01 14:56:06",215447.5272239114,990428.525989642,209039.3538898732,990763.615736023,3.0,13.56,1.0,1.0
"2021-01-01 14:59:28","2021-01-01 15:06:25",215447.5272239114,990428.525989642,209039.3538898732,990763.615736023,1.0,12.96,1.0,1.0
"2021-01-01 15:57:42","2021-01-01 16:02:54",215447.5272239114,990428.525989642,209039.3538898732,990763.615736023,1.0,10.8,1.0,1.0
"2021-01-01 16:03:48","2021-01-01 16:12:18",215447.5272239114,990428.525989642,209039.3538898732,990763.615736023,2.0,12.95,1.0,1.0
"2021-01-01 17:10:27","2021-01-01 17:15:36",215447.5272239114,990428.525989642,209039.3538898732,990763.615736023,1.0,9.3,2.0,1.0
"2021-01-01 19:45:19","2021-01-01 19:54:25",215447.5272239114,990428.525989642,209039.3538898732,990763.615736023,1.0,15.35,1.0,1.0
"2021-01-01 19:28:32","2021-01-01 19:35:43",215447.5272239114,990428.525989642,209039.3538898732,990763.615736023,2.0,12.3,1.0,1.0
"2021-01-01 21:09:47","2021-01-01 21:17:00",215447.5272239114,990428.525989642,209039.3538898732,990763.615736023,3.0,11.3,2.0,1.0
"2021-01-01 23:02:14","2021-01-01 23:11:02",215447.5272239114,990428.525989642,209039.3538898732,990763.615736023,1.0,11.3,2.0,1.0
"2021-01-01 19:32:19","2021-01-01 19:41:19",201915.7902757445,985104.1485227022,209039.3538898732,990763.615736023,2.0,13.41,1.0,1.0
"2021-01-01 02:36:30","2021-01-01 02:40:45",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,9.8,2.0,1.0
"2021-01-01 02:08:51","2021-01-01 02:14:08",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,11.16,1.0,1.0
"2021-01-01 03:21:06","2021-01-01 03:27:41",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,12.36,1.0,1.0
"2021-01-01 10:43:53","2021-01-01 10:48:51",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,0.0,9.68,1.0,1.0
"2021-01-01 10:02:45","2021-01-01 10:08:41",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,9.8,2.0,1.0
"2021-01-01 11:41:47","2021-01-01 11:46:27",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,9.8,1.0,1.0
"2021-01-01 13:23:17","2021-01-01 13:28:05",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,2.0,8.8,2.0,1.0
"2021-01-01 14:30:31","2021-01-01 14:34:34",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,2.0,8.3,2.0,1.0
"2021-01-01 15:17:59","2021-01-01 15:23:51",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,3.0,9.3,2.0,1.0
"2021-01-01 16:47:27","2021-01-01 16:51:52",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,9.96,1.0,1.0
"2021-01-01 17:46:02","2021-01-01 17:48:19",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,12.3,1.0,1.0
"2021-01-01 17:08:44","2021-01-01 17:13:10",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,10.3,1.0,1.0
"2021-01-01 19:33:33","2021-01-01 19:39:58",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,10.3,2.0,1.0
"2021-01-01 19:14:30","2021-01-01 19:20:42",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,12.25,1.0,1.0
"2021-01-01 19:11:09","2021-01-01 19:19:40",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,12.42,1.0,1.0
"2021-01-01 19:19:42","2021-01-01 19:27:57",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,11.8,1.0,1.0
"2021-01-01 21:50:06","2021-01-01 21:58:11",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,12.36,1.0,1.0
"2021-01-01 23:50:04","2021-01-01 23:54:23",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,6.0,9.3,2.0,1.0
"2021-01-01 23:41:14","2021-01-01 23:53:29",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,13.3,2.0,1.0
"2021-01-01 23:48:38","2021-01-01 23:53:08",209001.62663046308,986894.2367963481,209039.3538898732,990763.615736023,1.0,9.8,2.0,1.0
"2021-01-01 00:53:51","2021-01-01 01:05:49",200780.54042725134,982065.7013854686,209039.3538898732,990763.615736023,2.0,18.3,2.0,1.0
"2021-01-01 15:28:05","2021-01-01 15:40:30",200780.54042725134,982065.7013854686,209039.3538898732,990763.615736023,1.0,17.88,1.0,1.0
"2021-01-01 00:41:07","2021-01-01 00:56:18",216099.1397683868,988628.0600467023,209039.3538898732,990763.615736023,2.0,18.95,1.0,1.0
"2021-01-01 00:28:01","2021-01-01 00:41:01",216099.1397683868,988628.0600467023,209039.3538898732,990763.615736023,1.0,18.35,1.0,1.0
"2021-01-01 01:07:58","2021-01-01 01:19:54",216099.1397683868,988628.0600467023,209039.3538898732,990763.615736023,1.0,15.96,1.0,1.0
"2021-01-01 03:35:00","2021-01-01 03:46:30",216099.1397683868,988628.0600467023,209039.3538898732,990763.615736023,1.0,16.3,1.0,1.0
"2021-01-01 03:53:31","2021-01-01 04:00:27",216099.1397683868,988628.0600467023,209039.3538898732,990763.615736023,1.0,11.3,2.0,1.0
"2021-01-01 08:17:52","2021-01-01 08:26:43",216099.1397683868,988628.0600467023,209039.3538898732,990763.615736023,1.0,14.76,1.0,1.0
"2021-01-01 10:41:48","2021-01-01 10:52:03",216099.1397683868,988628.0600467023,209039.3538898732,990763.615736023,1.0,14.14,1.0,1.0
"2021-01-01 16:04:08","2021-01-01 16:12:32",216099.1397683868,988628.0600467023,209039.3538898732,990763.615736023,1.0,11.3,2.0,1.0
"2021-01-01 21:07:24","2021-01-01 21:18:34",216099.1397683868,988628.0600467023,209039.3538898732,990763.615736023,1.0,16.3,1.0,1.0
"2021-01-01 10:27:23","2021-01-01 10:39:14",224356.21221165065,993789.0096985319,209039.3538898732,990763.615736023,1.0,20.8,1.0,1.0
"2021-01-01 14:33:07","2021-01-01 14:43:05",224356.21221165065,993789.0096985319,209039.3538898732,990763.615736023,1.0,14.3,1.0,1.0
"2021-01-01 17:25:24","2021-01-01 17:39:53",224356.21221165065,993789.0096985319,209039.3538898732,990763.615736023,2.0,20.16,1.0,1.0
"2021-01-01 00:45:25","2021-01-01 00:46:25",212491.9358422481,992439.5608777382,209039.3538898732,990763.615736023,1.0,6.8,1.0,1.0
"2021-01-01 01:40:32","2021-01-01 01:42:26",212491.9358422481,992439.5608777382,209039.3538898732,990763.615736023,2.0,9.95,1.0,1.0
"2021-01-01 02:10:02","2021-01-01 02:13:14",212491.9358422481,992439.5608777382,209039.3538898732,990763.615736023,1.0,8.8,1.0,1.0
"2021-01-01 04:17:06","2021-01-01 04:20:10",212491.9358422481,992439.5608777382,209039.3538898732,990763.615736023,4.0,9.36,1.0,1.0
"2021-01-01 04:17:24","2021-01-01 04:20:18",212491.9358422481,992439.5608777382,209039.3538898732,990763.615736023,2.0,9.3,1.0,1.0
"2021-01-01 07:49:52","2021-01-01 07:51:38",212491.9358422481,992439.5608777382,209039.3538898732,990763.615736023,0.0,7.3,1.0,1.0
"2021-01-01 12:14:42","2021-01-01 12:17:04",212491.9358422481,992439.5608777382,209039.3538898732,990763.615736023,1.0,8.97,1.0,1.0
"2021-01-01 12:13:54","2021-01-01 12:19:18",212491.9358422481,992439.5608777382,209039.3538898732,990763.615736023,1.0,11.16,1.0,1.0
"2021-01-01 13:24:23","2021-01-01 13:27:44",212491.9358422481,992439.5608777382,209039.3538898732,990763.615736023,2.0,8.3,1.0,1.0
"2021-01-01 15:29:46","2021-01-01 15:32:58",212491.9358422481,992439.5608777382,209039.3538898732,990763.615736023,1.0,7.8,2.0,1.0
"2021-01-01 15:22:25","2021-01-01 15:27:17",212491.9358422481,992439.5608777382,209039.3538898732,990763.615736023,3.0,9.3,1.0,1.0
"2021-01-01 17:57:46","2021-01-01 17:59:56",212491.9358422481,992439.5608777382,209039.3538898732,990763.615736023,1.0,8.58,1.0,1.0
